generated_smiles,valid,canonical_smiles,novel_vs_training,desc_mol_weight,desc_logp,desc_tpsa,desc_hbd,desc_hba,desc_rotatable_bonds,desc_ring_count,desc_aromatic_ring_count,desc_heavy_atom_count,desc_fraction_csp3,qed,lipinski_mw_violation,lipinski_logp_violation,lipinski_hbd_violation,lipinski_hba_violation,lipinski_violations,lipinski_compliant,predicted_logS,predicted_solubility_mol_L,n_descriptors_outside_esol_range,inside_esol_descriptor_range,basic_candidate,qed_score,solubility_score,lipinski_score,multiobjective_score,pareto_front,overall_rank
CCC(O)CNC(=O)Nc1cccc(C(=O)Nc2ccccn2)c1,True,CCC(O)CNC(=O)Nc1cccc(C(=O)Nc2ccccn2)c1,True,328.372,2.2263,103.35,4,4,6,2,2,24,0.2352941176470588,0.6525852027254536,False,False,False,False,0,True,-3.961893999999997,0.0001091706761191,0,True,True,0.08222171113155474,0.4744710211591536,1.0,0.4030646274149034,False,7500
CCC(OCC(=O)Nc1cccc(F)c1F)c1ncnc(SC)n1,True,CCC(OCC(=O)Nc1cccc(F)c1F)c1ncnc(SC)n1,True,354.38200000000006,2.9781000000000013,77.0,1,6,7,2,2,24,0.3333333333333333,0.770508097978912,False,False,False,False,0,True,-4.444618250000006,3.592375699853789e-05,0,True,True,0.3161223551057958,0.1736430542778289,1.0,0.40303012879484823,False,7501
CCCCN(CC(C)C)C(=O)CC1C(=O)CC(C)CC1,True,CCCCN(CC(C)C)C(=O)CC1CCC(C)CC1=O,True,281.43999999999994,3.6665000000000023,37.38,0,2,7,1,0,20,0.8823529411764706,0.7137985632143135,False,False,False,False,0,True,-4.111526000000009,7.73524368641019e-05,0,True,True,0.15984360625574978,0.3738500459981601,1.0,0.40277713891444344,False,7502
CC(NC(=O)NCCC(=O)Nc1ccc(Cl)c(C(N)=O)c1)C1CCOCC1,True,CC(NC(=O)NCCC(=O)Nc1ccc(Cl)c(C(N)=O)c1)C1CCOCC1,True,396.8750000000003,1.8817999999999997,122.55,4,4,7,2,1,27,0.5,0.5614927200927377,False,False,False,False,0,True,-3.830117000000008,0.0001478709966406,0,True,True,0.01839926402943882,0.5555427782888684,1.0,0.40271964121435144,False,7503
O=C(Cn1cnc2ccccc2c1=O)Nc1cccc(-n2cccn2)n1,True,O=C(Cn1cnc2ccccc2c1=O)Nc1cccc(-n2cccn2)n1,True,346.35,1.6159,94.7,1,5,4,4,4,26,0.0555555555555555,0.6057667603539557,False,False,False,False,0,True,-3.885625999999998,0.0001301289723187,0,True,True,0.043583256669733214,0.5229990800367985,1.0,0.40266214351425944,False,7504
NC(=O)Cc1nc(CN2CCCCC2)nc2c1cnn2Cc1ccccc1,True,NC(=O)Cc1nc(CN2CCCCC2)nc2c1cnn2Cc1ccccc1,True,364.453,1.8882999999999996,89.93,1,5,6,4,3,27,0.4,0.721283806807632,False,False,False,False,0,True,-4.14197999999999,7.211406881742166e-05,0,True,True,0.17605795768169274,0.35246090156393745,1.0,0.4025873965041399,False,7505
CC(C)Cc1cccc(NCc2nnnn2-c2ccccc2)c1,True,CC(C)Cc1cccc(NCc2nnnn2-c2ccccc2)c1,True,307.401,3.472900000000002,55.63,1,4,6,3,3,23,0.2777777777777778,0.7573400506968866,False,False,False,False,0,True,-4.349545050000011,4.471517656781336e-05,0,True,True,0.27449402023919045,0.22539098436062557,1.0,0.40240915363385465,False,7506
CCN(CC)c1cc(CN2CCc3ccc(C)cc32)ccc1F,True,CCN(CC)c1cc(CN2CCc3ccc(C)cc32)ccc1F,True,312.432,4.543020000000005,6.48,0,2,5,3,2,23,0.4,0.7993429876668977,False,False,False,False,0,True,-5.344251571428574,4.526353083281858e-06,0,True,True,0.4391674333026679,0.012879484820607176,1.0,0.4021331646734131,False,7507
Cc1nc2cc(C(=O)Nc3nccs3)c(-n3ccnc3)cc2[nH]1,True,Cc1nc2cc(C(=O)Nc3nccs3)c(-n3ccnc3)cc2[nH]1,True,324.369,2.7658200000000006,88.49000000000001,2,5,3,4,4,23,0.0666666666666666,0.6063023233446948,False,False,False,False,0,True,-3.889138000000007,0.0001290809045162,0,True,True,0.04404323827046918,0.5204691812327507,1.0,0.40198367065317386,False,7508
Cc1cc(F)ccc1-n1nnc(C(=O)OCCC#N)c1C1CC1,True,Cc1cc(F)ccc1-n1nnc(C(=O)OCCC#N)c1C1CC1,True,314.32000000000005,2.662700000000001,80.80000000000001,0,5,5,3,2,23,0.375,0.6258115926222507,False,False,False,False,0,True,-3.9169140000000016,0.0001210837882736,0,True,True,0.05922263109475621,0.5009199632014719,1.0,0.4019721711131555,False,7509
O=C(NCc1nc2ccccc2[nH]1)c1[nH]nc2ccccc12,True,O=C(NCc1nc2ccccc2[nH]1)c1[nH]nc2ccccc12,True,291.3140000000001,2.3692,86.46,3,3,3,4,4,22,0.0625,0.5413449026916163,False,False,False,False,0,True,-3.8165220000000057,0.0001525731104084,0,True,True,0.010694572217111316,0.563017479300828,1.0,0.4018686752529899,False,7510
Cc1cc(C(=O)NCC(Cc2nc3ccccc3[nH]2)C(C)C)no1,True,Cc1cc(C(=O)NCC(Cc2nc3ccccc3[nH]2)C(C)C)no1,True,326.4000000000001,3.104020000000001,83.81,2,4,6,3,3,24,0.3888888888888889,0.7288213884057373,False,False,False,False,0,True,-4.18440625,6.540240972178137e-05,0,True,True,0.1952621895124195,0.32555197792088314,1.0,0.40181117755289786,False,7511
O=C(OCC(F)F)c1csc(COc2ccc(F)cc2)n1,True,O=C(OCC(F)F)c1csc(COc2ccc(F)cc2)n1,True,317.288,3.283100000000002,48.42,0,5,6,2,2,21,0.2307692307692307,0.7672373994696002,False,False,False,False,0,True,-4.427320000000008,3.738350349337351e-05,0,True,True,0.30393284268629256,0.18537258509659613,1.0,0.4016501839926403,False,7512
O=C(Nc1cccc(OCC(F)F)n1)c1ccc(-n2ccnn2)cc1,True,O=C(Nc1cccc(OCC(F)F)n1)c1ccc(-n2ccnn2)cc1,True,345.309,2.5585000000000004,81.92999999999999,1,5,6,3,3,25,0.125,0.7424201975100545,False,False,False,False,0,True,-4.257577999999991,5.526141486252828e-05,0,True,True,0.23022079116835326,0.2797838086476541,1.0,0.4015236890524379,False,7513
CN(Cc1ccsc1)C(=O)CN(Cc1cccs1)C1CC1,True,CN(Cc1ccsc1)C(=O)CN(Cc1cccs1)C1CC1,True,320.48300000000006,3.4326000000000025,23.550000000000004,0,4,7,3,2,21,0.4375,0.7801284528252762,False,False,False,False,0,True,-4.533321666666671,2.9287232393039738e-05,0,True,True,0.3515409383624655,0.12373505059797608,1.0,0.4015006899724011,False,7514
CCOC(=O)c1cc2cc(-c3ccnn3C3CCOC3)ccc2o1,True,CCOC(=O)c1cc2cc(-c3ccnn3C3CCOC3)ccc2o1,True,326.3520000000001,3.434400000000002,66.49,0,5,4,4,3,24,0.3333333333333333,0.6871856500672242,False,False,False,False,0,True,-4.038846857142869,9.144356369972706e-05,0,True,True,0.1187902483900644,0.4228380864765409,1.0,0.4014489420423183,False,7515
CC(C)(C)C(=O)N1CCC2(CCCN(Cc3ccc(Cl)cn3)C2)CC1=O,True,CC(C)(C)C(=O)N1CCC2(CCCN(Cc3ccc(Cl)cn3)C2)CC1=O,True,377.91600000000017,3.5123000000000024,53.510000000000005,0,4,2,3,1,26,0.65,0.790909018211069,False,False,False,False,0,True,-4.7550328888889,1.757790492384034e-05,0,True,True,0.3984590616375345,0.06290248390064397,1.0,0.40132244710211595,False,7516
Cc1ccc(SCCC#N)c(NCCN2CCOCC2)c1,True,Cc1ccc(SCCC#N)c(NCCN2CCOCC2)c1,True,305.44700000000006,2.744900000000001,48.290000000000006,1,5,7,2,1,21,0.5625,0.6198560311200723,False,False,False,False,0,True,-3.910129000000005,0.0001229903394068,0,True,True,0.05278288868445262,0.5068997240110396,1.0,0.4011672033118675,False,7517
Nn1cnc2ccc(NC(=O)Nc3ccc(F)cc3)cc21,True,Nn1cnc2ccc(NC(=O)Nc3ccc(F)cc3)cc21,True,285.282,2.533200000000001,84.97,3,3,2,3,3,21,0.0,0.6324257482051512,False,False,False,False,0,True,-3.935650000000004,0.0001159711596772,0,True,True,0.0655473781048758,0.4904553817847286,1.0,0.4011557037718491,False,7518
Cc1ccc(-n2ccc3cc(C(=O)N4CCCC4)ccc23)nc1,True,Cc1ccc(-n2ccc3cc(C(=O)N4CCCC4)ccc32)nc1,True,305.381,3.569920000000001,38.13,0,2,2,4,3,23,0.2631578947368421,0.7257038408109254,False,False,False,False,0,True,-4.170269222222222,6.756639966492101e-05,0,True,True,0.1860625574977001,0.33486660533578655,1.0,0.40093146274149033,False,7519
Cc1ccc(O)cc1NC(=O)c1cccc(-c2ccccn2)c1,True,Cc1ccc(O)cc1NC(=O)c1cccc(-c2ccccn2)c1,True,304.349,4.014920000000003,62.22,2,3,3,3,3,23,0.0526315789473684,0.7680786844345466,False,False,False,False,0,True,-4.436783000000017,3.6577751070454994e-05,0,True,True,0.30749770009199634,0.1783578656853726,1.0,0.40079921803127877,False,7520
CC(=O)Nc1cccc(NC(=O)NC(C)c2cccc(C)c2C)c1,True,CC(=O)Nc1cccc(NC(=O)NC(C)c2cccc(C)c2C)c1,True,325.4120000000001,4.144540000000003,70.23,3,2,4,2,2,24,0.2631578947368421,0.7902552037057744,False,False,False,False,0,True,-4.739117571428571,1.8234020073529724e-05,0,True,True,0.39569917203311866,0.06474241030358786,1.0,0.40072447102115916,False,7521
CCOC(=O)c1ccc(NC(=O)c2cc(-c3ccco3)on2)cc1,True,CCOC(=O)c1ccc(NC(=O)c2cc(-c3ccco3)on2)cc1,True,326.30800000000005,3.3636000000000017,94.57,1,6,5,3,3,24,0.1176470588235294,0.7224051430517209,False,False,False,False,0,True,-4.153222000000012,7.02713019510963e-05,0,True,True,0.17766789328426863,0.34498620055197793,1.0,0.40069572217111316,False,7522
Cc1cc(C)n2nc(CC)c3cnn(CCOCCCO)c3c12,True,CCc1nn2c(C)cc(C)c2c2c1cnn2CCOCCCO,True,316.4050000000001,2.2622400000000007,64.58000000000001,1,4,7,3,3,23,0.5294117647058824,0.6791558437424875,False,False,False,False,0,True,-4.022701583333331,9.490703738076248e-05,0,True,True,0.10752069917203312,0.43502759889604414,1.0,0.4006439742410304,False,7523
O=C(NCc1n[nH]c2ccccc12)c1csc(-c2ccon2)n1,True,O=C(NCc1n[nH]c2ccccc12)c1csc(-c2ccon2)n1,True,325.35300000000007,2.6044,96.7,2,6,4,4,4,23,0.0666666666666666,0.6009701665565103,False,False,False,False,0,True,-3.888500000000001,0.0001292706700806,0,True,True,0.0405933762649494,0.5209291628334867,1.0,0.4005922263109476,False,7524
Cc1ccccc1OCc1cccc(C(=O)N2CCC(S(C)(=O)=O)CC2)c1,True,Cc1ccccc1OCc1cccc(C(=O)N2CCC(S(C)(=O)=O)CC2)c1,True,387.50100000000015,3.223220000000002,63.68,0,4,5,3,2,27,0.3809523809523809,0.790199767911496,False,False,False,False,0,True,-4.735783333333343,1.8374548088645697e-05,0,True,True,0.3951241950321987,0.06497240110395584,1.0,0.40054622815087393,False,7525
Fc1cccc(CNCc2nc(-c3ccoc3)cs2)c1,True,Fc1cccc(CNCc2nc(-c3ccoc3)cs2)c1,True,288.34700000000004,3.8320000000000025,38.06,1,4,5,3,3,20,0.1333333333333333,0.7750455159177111,False,False,False,False,0,True,-4.493450800000008,3.2103264724648216e-05,0,True,True,0.3330266789328427,0.14466421343146274,1.0,0.40049448022079115,False,7526
Cc1nnc(SCc2noc(-c3ccccc3Cl)n2)n1C,True,Cc1nnc(SCc2noc(-c3ccccc3Cl)n2)n1C,True,321.79300000000006,3.119220000000001,69.63,0,6,4,3,3,21,0.2307692307692307,0.6875890050627609,False,False,False,False,0,True,-4.046968357142864,8.974941838779061e-05,0,True,True,0.11936522539098436,0.4170883164673413,1.0,0.39969526218951246,False,7527
Cn1ncc2c(Nc3ccc(O)cc3)cc(-c3cnccn3)nc21,True,Cn1ncc2c(Nc3ccc(O)cc3)cc(-c3cnccn3)nc21,True,318.34000000000003,2.8745000000000003,88.75,2,6,3,4,4,24,0.0588235294117647,0.5646662179697813,False,False,False,False,0,True,-3.846250666666676,0.0001424784996931,0,True,True,0.019319227230910764,0.5456531738730451,1.0,0.3996722631094756,False,7528
CCC(OCC)C(=O)NCc1cccc(OCc2ccncc2)c1,True,CCOC(CC)C(=O)NCc1cccc(OCc2ccncc2)c1,True,328.412,3.0919000000000016,60.45,1,4,9,2,2,24,0.3684210526315789,0.7682700597685261,False,False,False,False,0,True,-4.443581583333337,3.6009609906404806e-05,0,True,True,0.3080726770929163,0.17421803127874885,1.0,0.39960901563937445,False,7529
CC(NC(=O)CNc1ccnc(O)c1)c1cc(Cl)ccc1Cl,True,CC(NC(=O)CNc1ccnc(O)c1)c1cc(Cl)ccc1Cl,True,340.21000000000004,3.383300000000001,74.25,3,4,5,2,2,22,0.2,0.7800704078499046,False,False,False,False,0,True,-4.541307000000003,2.8753651188904635e-05,0,True,True,0.3511959521619135,0.11867525298988041,1.0,0.39957451701931923,False,7530
COCCOCCCN1CC1(C)C(=O)Nc1cccc(Cl)c1,True,COCCOCCCN1CC1(C)C(=O)Nc1cccc(Cl)c1,True,326.82400000000007,2.4059,50.57,1,4,9,2,1,22,0.5625,0.5590662573941304,False,False,False,False,0,True,-3.8437075833333374,0.0001433152536521,0,True,True,0.017479300827966882,0.547608095676173,1.0,0.3995285188592456,False,7531
CCc1ccc(OC)c(S(=O)(=O)NCCOc2ccccc2)c1,True,CCc1ccc(OC)c(S(=O)(=O)NCCOc2ccccc2)c1,True,335.425,2.6149000000000013,64.63000000000001,1,4,8,2,2,23,0.2941176470588235,0.7533090051195683,False,False,False,False,0,True,-4.336574583333332,4.6070764251261015e-05,0,True,True,0.26149954001839926,0.23367065317387303,1.0,0.3994595216191352,False,7532
COc1ccc(C2CC(CNS(=O)(=O)Cc3ccccc3C)CC2)cc1,True,COc1ccc(C2CCC(CNS(=O)(=O)Cc3ccccc3C)C2)cc1,True,373.5180000000001,4.006920000000003,55.4,1,3,7,3,2,26,0.4285714285714285,0.7978168983519376,False,False,False,False,0,True,-5.290031000000003,5.128247771815728e-06,0,True,True,0.43077276908923645,0.01575436982520699,1.0,0.3993617755289789,False,7533
COc1cc(CCC(=O)N(CCNC(=O)C(C)C)C2CC2)ccc1OC,True,COc1ccc(CCC(=O)N(CCNC(=O)C(C)C)C2CC2)cc1OC,True,362.47000000000014,2.3995999999999995,67.87,1,4,10,2,1,26,0.6,0.6939635825436605,False,False,False,False,0,True,-4.065838333333337,8.593333498928576e-05,0,True,True,0.12867985280588776,0.40409383624655015,1.0,0.39933877644894206,False,7534
Cc1nc2ncccn2c1C(=O)NCCNc1ccc(F)cc1C,True,Cc1cc(F)ccc1NCCNC(=O)c1c(C)nc2ncccn12,True,327.363,2.32714,71.32,2,4,5,3,3,24,0.2352941176470588,0.7056803275293879,False,False,False,False,0,True,-4.098399999999991,7.97260045366548e-05,0,True,True,0.1468491260349586,0.3806347746090156,1.0,0.39930427782888683,False,7535
Cc1ccc(C)c(OCCCC(=O)N(CC#N)C2CC2)c1,True,Cc1ccc(C)c(OCCCC(=O)N(CC#N)C2CC2)c1,True,286.37500000000006,2.9770200000000013,53.33,0,3,7,2,1,21,0.5294117647058824,0.5717293399051293,False,False,False,False,0,True,-3.856772066666669,0.0001390682319713,0,True,True,0.022539098436062558,0.5397884084636615,1.0,0.39906853725850966,False,7536
COc1cc(CCC(=O)Nc2cc(C(F)F)nc(C)c2C#N)ccc1OC,True,COc1ccc(CCC(=O)Nc2cc(C(F)F)nc(C)c2C#N)cc1OC,True,375.37500000000017,3.7878000000000025,84.24,1,5,7,2,2,27,0.3157894736842105,0.7959589039517707,False,False,False,False,0,True,-5.113609000000003,7.698232085131298e-06,0,True,True,0.4209981600735971,0.02748390064397424,1.0,0.39906853725850966,False,7537
CCOc1cccc(CC(=O)N2CCC(Cc3ccccc3)CC2)c1,True,CCOc1cccc(CC(=O)N2CCC(Cc3ccccc3)CC2)c1,True,337.463,4.109100000000003,29.54,0,2,6,3,2,25,0.4090909090909091,0.7937790632027387,False,False,False,False,0,True,-4.950103000000001,1.1217523809294264e-05,0,True,True,0.40949862005519777,0.041973321067157315,1.0,0.3989650413983441,False,7538
COC(=O)c1ccc(-n2ccc3cc4c(cc32)OCCO4)cc1,True,COC(=O)c1ccc(-n2ccc3cc4c(cc32)OCCO4)cc1,True,309.321,3.188300000000001,49.69,0,4,2,4,3,23,0.1666666666666666,0.6822133928208817,False,False,False,False,0,True,-4.0367248571428656,9.189145811067576e-05,0,True,True,0.11189052437902484,0.42433302667893286,1.0,0.3988672953081877,False,7539
CCC(C(=O)NCc1ccc(OCC(C)(C)O)cc1)c1ccncc1,True,CCC(C(=O)NCc1ccc(OCC(C)(C)O)cc1)c1ccncc1,True,342.439,3.041300000000001,71.45,2,4,8,2,2,25,0.4,0.7733887846827695,False,False,False,False,0,True,-4.484311583333332,3.278599865040216e-05,0,True,True,0.3252069917203312,0.1498390064397424,1.0,0.3987867985280589,False,7540
CCc1nc(C)c(CC(=O)NCc2cncc(-n3cccn3)c2C)o1,True,CCc1nc(C)c(CC(=O)NCc2cncc(-n3cccn3)c2C)o1,True,339.39900000000006,2.2934400000000004,85.84,1,5,6,3,3,25,0.3333333333333333,0.744547002232618,False,False,False,False,0,True,-4.287236249999987,5.1613552253261806e-05,0,True,True,0.23654553817847285,0.2636844526218951,1.0,0.3987350505979761,False,7541
CC(=O)Nc1ccc(O)c(-c2c(C)n[nH]c2C(C)C)c1,True,CC(=O)Nc1ccc(O)c(-c2c(C)n[nH]c2C(C)C)c1,True,273.336,3.1725200000000013,78.00999999999999,3,3,3,2,2,20,0.3333333333333333,0.7515071169176807,False,False,False,False,0,True,-4.326394000000005,4.716349711327457e-05,0,True,True,0.2543698252069917,0.2404553817847286,1.0,0.3986258049678013,False,7542
Cc1cc(C)cc(NC(=O)CCNC(=O)NCc2ccsc2)c1,True,Cc1cc(C)cc(NC(=O)CCNC(=O)NCc2ccsc2)c1,True,331.441,3.192940000000001,70.23,3,3,6,2,2,23,0.2941176470588235,0.7606048443542688,False,False,False,False,0,True,-4.402902000000007,3.954558459327922e-05,0,True,True,0.28633854645814166,0.19917203311867526,1.0,0.3985625574977001,False,7543
Cc1noc(C)c1COc1ccc(S(=O)(=O)Nc2cccnn2)cc1,True,Cc1noc(C)c1COc1ccc(S(=O)(=O)Nc2cccnn2)cc1,True,360.395,2.46124,107.21,1,7,6,3,3,25,0.1875,0.7192106251826089,False,False,False,False,0,True,-4.151727999999991,7.051345586914936e-05,0,True,True,0.171918123275069,0.34613615455381785,1.0,0.3985108095676173,False,7544
CCOC(=O)C1CCC(OC(=O)CSc2nccn2C)CC1,True,CCOC(=O)C1CCC(OC(=O)CSc2nccn2C)CC1,True,326.41800000000006,2.1773,70.42000000000002,0,6,6,2,1,22,0.6666666666666666,0.5893126507723991,False,False,False,False,0,True,-3.879669000000014,0.0001319261838371,0,True,True,0.03208371665133394,0.5258739650413984,1.0,0.3984935602575897,False,7545
CCOc1cc(OC)c(NC(=O)NCCc2ccncc2)cc1OC,True,CCOc1cc(OC)c(NC(=O)NCCc2ccncc2)cc1OC,True,345.39900000000006,2.8617000000000017,81.71000000000001,2,5,8,2,2,25,0.3333333333333333,0.7687295270972235,False,False,False,False,0,True,-4.453884249999995,3.516541523897694e-05,0,True,True,0.3097976080956762,0.16823827046918124,1.0,0.39829231830726775,False,7546
CCCOc1nc(-c2n[nH]c3ccccc23)ccc1OC,True,CCCOc1nc(-c2n[nH]c3ccccc23)ccc1OC,True,283.3310000000001,3.4223000000000017,60.03,1,4,5,3,3,21,0.25,0.7790584482651505,False,False,False,False,0,True,-4.542225057142869,2.869293290969157e-05,0,True,True,0.34878104875804966,0.11810027598896045,1.0,0.3982865685372585,False,7547
CCS(=O)(=O)c1nnc(NC(=O)C(C)Sc2ccccn2)s1,True,CCS(=O)(=O)c1nnc(NC(=O)C(C)Sc2ccccn2)s1,True,358.47,1.846,101.91,1,8,6,2,2,22,0.3333333333333333,0.6207539328669517,False,False,False,False,0,True,-3.9247180000000057,0.0001189274207002,0,True,True,0.05347286108555658,0.49747010119595214,1.0,0.39817732290708374,False,7548
CNC(=O)c1cc(NC(=O)NC(C)C(=O)NCc2ccco2)c(C)c(C)c1,True,CNC(=O)c1cc(C)c(C)c(NC(=O)NC(C)C(=O)NCc2ccco2)c1,True,372.4250000000001,2.082439999999999,112.47,4,4,6,2,2,27,0.3157894736842105,0.621744307634454,False,False,False,False,0,True,-3.927310999999996,0.0001182194678239,0,True,True,0.054622815087396505,0.4956301747930083,1.0,0.3980508279668813,False,7549
COc1ccc(CCC(=O)Nn2nc(-c3ccco3)ccc2=O)cc1,True,COc1ccc(CCC(=O)Nn2nc(-c3ccco3)ccc2=O)cc1,True,339.3510000000001,2.2147999999999994,86.35999999999999,1,5,6,3,3,25,0.1666666666666666,0.743992649426781,False,False,False,False,0,True,-4.28658799999999,5.169065078890829e-05,0,True,True,0.234475620975161,0.2640294388224471,1.0,0.39792433302667896,False,7550
COc1ccc(OC)c(Sc2ccc(F)c(Br)c2)c1,True,COc1ccc(OC)c(Sc2ccc(F)c(Br)c2)c1,True,343.217,4.756600000000002,18.46,0,3,4,2,2,19,0.1428571428571428,0.7977248348652762,False,False,False,False,0,True,-5.374671111111113,4.220159728867222e-06,0,True,True,0.4300827966881325,0.011729530818767249,1.0,0.39764259429622817,False,7551
NC(=O)COc1cccc(CC(=O)Nc2cccc3[nH]ccc23)c1,True,NC(=O)COc1cccc(CC(=O)Nc2cccc3[nH]ccc23)c1,True,323.35200000000003,2.2132,97.21,3,3,6,3,3,24,0.1111111111111111,0.648543006770163,False,False,False,False,0,True,-3.976771999999989,0.0001054940583663,0,True,True,0.07831186752529899,0.46377644894204234,1.0,0.3975620975160994,False,7552
CC(=O)N(C)c1cccc(OC(=O)Cc2ccc(F)cc2)c1,True,CC(=O)N(C)c1cccc(OC(=O)Cc2ccc(F)cc2)c1,True,301.31699999999995,2.956500000000002,46.61,0,3,4,2,2,22,0.1764705882352941,0.6440996819425692,False,False,False,False,0,True,-3.968374000000006,0.0001075538596543,0,True,True,0.07313707451701931,0.46941122355105797,1.0,0.397205611775529,False,7553
COc1ccc(C(=O)Sc2c(C)cccc2C)cc1OC,True,COc1ccc(C(=O)Sc2c(C)cccc2C)cc1OC,True,302.39500000000004,4.253140000000004,35.53,0,4,4,2,2,21,0.2352941176470588,0.7908468244444119,False,False,False,False,0,True,-4.843448000000001,1.4340094060684427e-05,0,True,True,0.3981140754369825,0.05140294388224471,1.0,0.3971423643054278,False,7554
Cc1noc(C)c1CC(=O)NC(C)(C)c1nc(-c2ccc(F)cc2)no1,True,Cc1noc(C)c1CC(=O)NC(C)(C)c1nc(-c2ccc(F)cc2)no1,True,358.37300000000005,3.0745400000000016,94.05,1,6,5,3,3,26,0.3333333333333333,0.7531740686679995,False,False,False,False,0,True,-4.345067999999996,4.51785200213687e-05,0,True,True,0.2609245630174793,0.22734590616375344,1.0,0.39698712051517937,False,7555
NC(=O)CN(C(=O)CCCOc1cccc(Cl)c1Cl)C(C)C,True,CC(C)N(CC(N)=O)C(=O)CCCOc1cccc(Cl)c1Cl,True,347.2420000000001,2.8747000000000007,72.63,1,3,8,1,1,22,0.4666666666666667,0.735184368822224,False,False,False,False,0,True,-4.242653250000003,5.719350996348105e-05,0,True,True,0.21285648574057037,0.28840846366145356,1.0,0.3967283808647654,False,7556
CCC(CC(=O)N1CCN(CC(C)C)CC1)c1ccc(F)cc1F,True,CCC(CC(=O)N1CCN(CC(C)C)CC1)c1ccc(F)cc1F,True,338.442,3.6487000000000025,23.550000000000004,0,2,6,2,1,24,0.631578947368421,0.7903905202847432,False,False,False,False,0,True,-4.83879866666667,1.4494436412373725e-05,0,True,True,0.3961591536338546,0.05220791168353266,1.0,0.396544388224471,False,7557
COc1cccc(NC(=O)CSc2nc3ccccc3[nH]2)c1,True,COc1cccc(NC(=O)CSc2nc3ccccc3[nH]2)c1,True,313.382,3.3023000000000016,67.00999999999999,2,4,5,3,3,22,0.125,0.7092701649902047,False,False,False,False,0,True,-4.124463657142873,7.508208820753742e-05,0,True,True,0.15259889604415824,0.36522539098436063,1.0,0.3964983900643974,False,7558
Cc1ccc(OCCN(C)S(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1,True,Cc1ccc(OCCN(C)S(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1,True,361.42300000000006,1.86412,95.26,2,4,6,3,3,25,0.2352941176470588,0.7005127130844224,False,False,False,False,0,True,-4.0968229999999854,8.001602999421242e-05,0,True,True,0.13948942042318307,0.38189972401103955,1.0,0.39643514259429624,False,7559
CCc1n[nH]c(NC(=O)CCC(=O)c2ccc3c(c2)CCCC3)c1C,True,CCc1n[nH]c(NC(=O)CCC(=O)c2ccc3c(c2)CCCC3)c1C,True,339.43900000000014,3.760920000000003,74.85,2,3,6,3,2,25,0.45,0.7869301649336014,False,False,False,False,0,True,-4.706213250000003,1.9669202430366422e-05,0,True,True,0.3812097516099356,0.07083716651333946,1.0,0.39633739650413985,False,7560
Cc1cc2c(SC(CC#N)C(=O)C(C)C)ncnc2[nH]1,True,Cc1cc2c(SC(CC#N)C(=O)C(C)C)ncnc2[nH]1,True,288.376,2.8658,82.43,1,5,5,2,2,20,0.4285714285714285,0.6753913336646398,False,False,False,False,0,True,-4.032835400000006,9.271811635615328e-05,0,True,True,0.10326586936522539,0.4280128794848206,1.0,0.3962741490340386,False,7561
COC(=O)c1cc(C2CCCN2C(=O)c2noc3ccccc23)nc(NC)n1,True,CNc1nc(C(=O)OC)cc(C2CCCN2C(=O)c2noc3ccccc23)n1,True,381.39200000000005,2.423400000000001,110.45,1,8,4,4,3,28,0.3157894736842105,0.6861892985564925,False,False,False,False,0,True,-4.0576999999999925,8.7558840141313e-05,0,True,True,0.11695032198712052,0.41030358785648574,1.0,0.39623390064397424,False,7562
CC(Nc1ccn(C)n1)C(=O)NCCCOc1ccccc1Cl,True,CC(Nc1ccn(C)n1)C(=O)NCCCOc1ccccc1Cl,True,336.823,2.4592,68.18,2,4,8,2,2,23,0.375,0.7265788207754467,False,False,False,False,0,True,-4.192900583333335,6.413563760916591e-05,0,True,True,0.18836246550137994,0.31842226310947563,1.0,0.39621090156393746,False,7563
COc1ccc2nc(COC(=O)Cc3cn(CC)cn3)cnc2c1,True,CCn1cnc(CC(=O)OCc2cnc3cc(OC)ccc3n2)c1,True,326.35600000000005,2.1407,79.13000000000001,0,6,6,3,3,24,0.2941176470588235,0.6457992113065264,False,False,False,False,0,True,-3.976515999999994,0.0001055562614135,0,True,True,0.0749770009199632,0.4640064397424103,1.0,0.396141904323827,False,7564
CC(=O)Nc1cccc(NC(=O)CSc2nc(C(C)C)no2)c1C,True,CC(=O)Nc1cccc(NC(=O)CSc2nc(C(C)C)no2)c1C,True,348.42800000000005,3.190620000000002,97.12,2,6,6,2,2,24,0.375,0.7782324406803991,False,False,False,False,0,True,-4.549911250000004,2.8189589391463004e-05,0,True,True,0.34625114995400186,0.11488040478380865,1.0,0.3960211591536339,False,7565
O=C(Nc1ccccc1OCc1nc(N(C)C)no1)c1ccncc1,True,CN(C)c1noc(COc2ccccc2NC(=O)c2ccncc2)n1,True,339.3550000000001,2.3619000000000003,93.38,1,7,6,3,3,25,0.1764705882352941,0.7365600816742319,False,False,False,False,0,True,-4.252711999999995,5.588406640024308e-05,0,True,True,0.21573137074517018,0.28265869365225393,1.0,0.39600965961361545,False,7566
