canonical_smiles,n_source_records,label_min,label_max,label_range,action
COC(C)=O,1,0.46,0.46,0.0,keep_unique
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,1,-4.743,-4.743,0.0,keep_unique
C=CC(O)CCC,1,-0.59,-0.59,0.0,keep_unique
O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12,1,-3.931,-3.931,0.0,keep_unique
CCCCOCCCC,1,-1.85,-1.85,0.0,keep_unique
CCCCCCCCCCCCO,1,-4.8,-4.8,0.0,keep_unique
CCN1c2nc(N(C)CCO)ccc2NC(=O)c2cccnc21,1,-3.36,-3.36,0.0,keep_unique
CCCC(C)(C)O,1,-0.49,-0.49,0.0,keep_unique
Nc1nc(=O)[nH]cc1F,1,-0.972,-0.972,0.0,keep_unique
CCCCOc1ccc(C(=O)OCC)c(N(CC)CC)c1,1,-3.84,-3.84,0.0,keep_unique
CCCCCC(C)(C)O,1,-1.72,-1.72,0.0,keep_unique
Cc1c(C)c(C)c(C)c(C)c1C,1,-5.23,-5.23,0.0,keep_unique
Cc1ccc(C(C)C)c(O)c1,1,-2.22,-2.22,0.0,keep_unique
c1cnc2ncncc2n1,1,0.02,0.02,0.0,keep_unique
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,1,-4.66,-4.66,0.0,keep_unique
C,1,-0.9,-0.9,0.0,keep_unique
c1ccc2c(c1)CCN2,1,-1.04,-1.04,0.0,keep_unique
O=[N+]([O-])c1cccc2ccccc12,1,-3.54,-3.54,0.0,keep_unique
CCC(C)C(C)=O,1,-0.67,-0.67,0.0,keep_unique
Nc1nc(O)nc2nc[nH]c12,1,-3.401,-3.401,0.0,keep_unique
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,1,-4.445,-4.445,0.0,keep_unique
C[N+](=O)[O-],1,0.26,0.26,0.0,keep_unique
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,1,-4.88,-4.88,0.0,keep_unique
C=CCCC=C,1,-2.68,-2.68,0.0,keep_unique
c1ccc2[nH]ccc2c1,1,-1.52,-1.52,0.0,keep_unique
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,1,-3.69,-3.69,0.0,keep_unique
C=CCCCC,1,-3.23,-3.23,0.0,keep_unique
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,1,-3.79,-3.79,0.0,keep_unique
CCC1CCCCC1,1,-4.25,-4.25,0.0,keep_unique
CCCCCCCC(C)=O,1,-2.58,-2.58,0.0,keep_unique
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,1,-3.88,-3.88,0.0,keep_unique
CC(C)OC(=O)Nc1cccc(Cl)c1,1,-3.38,-3.38,0.0,keep_unique
CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21,1,-4.114,-4.114,0.0,keep_unique
CNC(=O)Oc1cccc2ccccc12,1,-3.224,-3.224,0.0,keep_unique
C#C,1,0.29,0.29,0.0,keep_unique
Cc1cncc(C)c1,1,0.38,0.38,0.0,keep_unique
C1=CCC=CC1,1,-2.06,-2.06,0.0,keep_unique
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,1,-2.518,-2.518,0.0,keep_unique
CC(O)c1ccccc1,1,-0.92,-0.92,0.0,keep_unique
CC(Cl)CCl,1,-1.6,-1.6,0.0,keep_unique
CCCC=C(C=O)CC,1,-2.46,-2.46,0.0,keep_unique
CCOP(=S)(OCC)SCCSCC,1,-4.23,-4.23,0.0,keep_unique
CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,1,-5.284,-5.284,0.0,keep_unique
Clc1ccc(-c2c(Cl)cccc2Cl)cc1,1,-6.14,-6.14,0.0,keep_unique
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1,-6.02,-6.02,0.0,keep_unique
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1,-4.46,-4.46,0.0,keep_unique
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,1,-6.6370000000000005,-6.6370000000000005,0.0,keep_unique
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,1,-3.24,-3.24,0.0,keep_unique
Cc1cc(C)cc(C)c1,1,-3.4,-3.4,0.0,keep_unique
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,1,-5.115,-5.115,0.0,keep_unique
CCCCCCCCCCCCCCCO,1,-6.35,-6.35,0.0,keep_unique
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,1,-7.39,-7.39,0.0,keep_unique
CC1(C)C(=O)NC(=O)NC1=O,1,-1.742,-1.742,0.0,keep_unique
CC(C)I,1,-2.09,-2.09,0.0,keep_unique
O=[N+]([O-])c1ccccc1[N+](=O)[O-],1,-3.1,-3.1,0.0,keep_unique
CC(=O)C(C)C,1,-0.12,-0.12,0.0,keep_unique
CCCCCCCCCCCCCCCC,1,-8.4,-8.4,0.0,keep_unique
Cc1cccc2sc3nncn3c12,1,-2.07,-2.07,0.0,keep_unique
CCCCCCC(C)=O,1,-2.05,-2.05,0.0,keep_unique
CCCCCCCCC(=O)OC,1,-3.38,-3.38,0.0,keep_unique
Fc1ccc(F)cc1,1,-1.97,-1.97,0.0,keep_unique
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1,-2.676,-2.676,0.0,keep_unique
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1,-5.68,-5.68,0.0,keep_unique
CCO,1,1.1,1.1,0.0,keep_unique
O=C1NC(=O)C2(CCCC2)C(=O)N1,1,-2.349,-2.349,0.0,keep_unique
CCNC(=O)C(C)OC(=O)Nc1ccccc1,1,-1.83,-1.83,0.0,keep_unique
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,1,-5.24,-5.24,0.0,keep_unique
CN(C)C(=O)NC1CCCCCCC1,1,-2.218,-2.218,0.0,keep_unique
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,1,-6.8,-6.8,0.0,keep_unique
CCCCCCCCBr,1,-5.06,-5.06,0.0,keep_unique
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,1,-4.883,-4.883,0.0,keep_unique
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1,-0.364,-0.364,0.0,keep_unique
CCC(O)CC,1,-0.24,-0.24,0.0,keep_unique
Cc1ccc([N+](=O)[O-])cc1,1,-2.49,-2.49,0.0,keep_unique
CC(C)CCCO,1,-1.14,-1.14,0.0,keep_unique
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C,1,-4.57,-4.57,0.0,keep_unique
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,1,-4.93,-4.93,0.0,keep_unique
Nc1cnn(-c2ccccc2)c(=O)c1Cl,1,-2.878,-2.878,0.0,keep_unique
CCC(C)(C)O,1,0.15,0.15,0.0,keep_unique
Cc1ccc(O)cc1,1,-0.73,-0.73,0.0,keep_unique
CCOC=O,1,0.15,0.15,0.0,keep_unique
CN(C)c1ccccc1,1,-1.92,-1.92,0.0,keep_unique
C1CCC2CCCCC2C1,1,-5.19,-5.19,0.0,keep_unique
CCCCS,1,-2.18,-2.18,0.0,keep_unique
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,1,-7.8,-7.8,0.0,keep_unique
ClC(Cl)=C(Cl)Cl,1,-2.54,-2.54,0.0,keep_unique
CCC(=O)CC,1,-0.28,-0.28,0.0,keep_unique
C=CC#N,1,0.15,0.15,0.0,keep_unique
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1,-5.613,-5.613,0.0,keep_unique
CCCCC(C)=O,1,-0.8,-0.8,0.0,keep_unique
CCNc1nc(NC(C)(C)C)nc(OC)n1,1,-3.239,-3.239,0.0,keep_unique
CCCCC(C)CC,1,-5.16,-5.16,0.0,keep_unique
BrCCBr,1,-1.68,-1.68,0.0,keep_unique
CNC(=O)Oc1ccccc1C(C)C,1,-2.863,-2.863,0.0,keep_unique
O=C1NCCN1c1ncc([N+](=O)[O-])s1,1,-3.22,-3.22,0.0,keep_unique
c1ccc2c(c1)Cc1c-2ccc2ccccc12,1,-6.68,-6.68,0.0,keep_unique
COc1ccccc1Cl,1,-2.46,-2.46,0.0,keep_unique
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,1,-6.09,-6.09,0.0,keep_unique
O=C(CC(Cl)Cl)NC1=C(Cl)C(=O)c2ccccc2C1=O,1,-5.03,-5.03,0.0,keep_unique
C=CC(=O)OC,1,-0.22,-0.22,0.0,keep_unique
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1,-4.89,-4.89,0.0,keep_unique
c1ccc(N=Nc2ccccc2)cc1,1,-4.45,-4.45,0.0,keep_unique
Cc1ccc(C(C)C)cc1,1,-3.77,-3.77,0.0,keep_unique
Oc1c(Cl)cccc1Cl,1,-1.79,-1.79,0.0,keep_unique
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,1,0.79,0.79,0.0,keep_unique
OC1C(O)C(O)C(O)C(O)C1O,1,0.35,0.35,0.0,keep_unique
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,1,-0.17,-0.17,0.0,keep_unique
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1,-2.111,-2.111,0.0,keep_unique
CCC(O)(CC)CC,1,-0.85,-0.85,0.0,keep_unique
CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,1,-5.41,-5.41,0.0,keep_unique
Brc1ccccc1Br,1,-3.5,-3.5,0.0,keep_unique
Oc1c(Cl)cc(Cl)cc1Cl,1,-2.34,-2.34,0.0,keep_unique
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],1,-5.16,-5.16,0.0,keep_unique
O=C1c2ccccc2Cc2ccccc2N1CCF,1,-4.799,-4.799,0.0,keep_unique
CC(C)C(=O)C(C)C,1,-1.3,-1.3,0.0,keep_unique
CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1,-2.593,-2.593,0.0,keep_unique
COC1=CC2OC3C=CC(O)=CC3C(=O)C2C(O)=C1,1,-2.943,-2.943,0.0,keep_unique
Cn1c(=O)c2c(ncn2C)n(C)c1=O,1,-0.8759999999999999,-0.8759999999999999,0.0,keep_unique
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,1,-4.173,-4.173,0.0,keep_unique
Cc1ccc(O)cc1C,1,-1.38,-1.38,0.0,keep_unique
c1ccc(Oc2ccccc2)cc1,1,-3.96,-3.96,0.0,keep_unique
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,1,-8.56,-8.56,0.0,keep_unique
NC(=O)c1cccnc1,1,0.61,0.61,0.0,keep_unique
Sc1ccccc1,1,-2.12,-2.12,0.0,keep_unique
CNC(=O)Oc1cc(C)cc(C)c1,1,-2.5810000000000004,-2.5810000000000004,0.0,keep_unique
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,1,-6.86,-6.86,0.0,keep_unique
CSSC,1,-1.44,-1.44,0.0,keep_unique
NC(=O)c1ccccc1,1,-0.96,-0.96,0.0,keep_unique
Clc1ccccc1Br,1,-3.19,-3.19,0.0,keep_unique
COC(=O)c1ccccc1OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,1,-0.742,-0.742,0.0,keep_unique
CCCCC(O)CC,1,-1.47,-1.47,0.0,keep_unique
CCN1c2ncccc2C(=O)Nc2c(C)cc(C)nc21,1,-4.553999999999999,-4.553999999999999,0.0,keep_unique
Oc1cc(Cl)cc(Cl)c1,1,-1.34,-1.34,0.0,keep_unique
Cc1cccc2c1ccc1ccccc12,1,-5.85,-5.85,0.0,keep_unique
CCCCC(CC)CO,1,-2.11,-2.11,0.0,keep_unique
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,1,-4.2860000000000005,-4.2860000000000005,0.0,keep_unique
Cc1ccccc1,1,-2.21,-2.21,0.0,keep_unique
Clc1cccc(C(Cl)(Cl)Cl)n1,1,-3.76,-3.76,0.0,keep_unique
C1=CCCCCC1,1,-3.18,-3.18,0.0,keep_unique
CN(C)C(=S)SSC(=S)N(C)C,1,-3.9,-3.9,0.0,keep_unique
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1,-3.2460000000000004,-3.2460000000000004,0.0,keep_unique
CCCCCCCCCCO,1,-3.63,-3.63,0.0,keep_unique
CCC(C)(C)CC,1,-4.23,-4.23,0.0,keep_unique
CNC(=O)C(C)SCCSP(=O)(OC)OC,1,1.144,1.144,0.0,keep_unique
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,1,-3.15,-3.15,0.0,keep_unique
CCCC=O,1,-0.01,-0.01,0.0,keep_unique
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,-4.9,-4.9,0.0,keep_unique
CCCC,1,-2.57,-2.57,0.0,keep_unique
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,-4.099,-4.099,0.0,keep_unique
ClC(Cl)C(Cl)(Cl)Cl,1,-2.6,-2.6,0.0,keep_unique
CCOC(=O)c1ccccc1C(=O)OCC,1,-2.35,-2.35,0.0,keep_unique
CC(C)CO,1,0.1,0.1,0.0,keep_unique
CC(C)Cc1ccccc1,1,-4.12,-4.12,0.0,keep_unique
ICI,1,-2.34,-2.34,0.0,keep_unique
CCCC(O)CCC,1,-1.4,-1.4,0.0,keep_unique
CCCCCOC(C)=O,1,-1.89,-1.89,0.0,keep_unique
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,1,-3.37,-3.37,0.0,keep_unique
CCCc1ccccc1,1,-3.37,-3.37,0.0,keep_unique
FC(F)(Cl)C(F)(F)Cl,1,-2.74,-2.74,0.0,keep_unique
CC=CC=O,1,0.32,0.32,0.0,keep_unique
CN(C)C(=O)N(C)C,1,0.94,0.94,0.0,keep_unique
Cc1cc(C)c(C)cc1C,1,-4.59,-4.59,0.0,keep_unique
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,1,-4.8,-4.8,0.0,keep_unique
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,1,-3.35,-3.35,0.0,keep_unique
O=C(Nc1ccccc1)c1ccccc1O,1,-3.59,-3.59,0.0,keep_unique
C=C(Cl)CSC(=S)N(CC)CC,1,-3.39,-3.39,0.0,keep_unique
CCCl,1,-1.06,-1.06,0.0,keep_unique
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,1,-3.24,-3.24,0.0,keep_unique
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,1,-3.46,-3.46,0.0,keep_unique
C/C=C\CC,1,-2.54,-2.54,0.0,keep_unique
CNC(=O)ON=C(CSC)C(C)(C)C,1,-1.62,-1.62,0.0,keep_unique
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,1,-2.982,-2.982,0.0,keep_unique
CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,1,-4.24,-4.24,0.0,keep_unique
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,1,-3.62,-3.62,0.0,keep_unique
O=C(c1ccccc1)c1ccccc1,1,-3.12,-3.12,0.0,keep_unique
CCCCCCCCCCCCCCCCCCCC,1,-8.172,-8.172,0.0,keep_unique
c1ccc(NNc2ccccc2)cc1,1,-2.92,-2.92,0.0,keep_unique
CCC(CC)CO,1,-1.17,-1.17,0.0,keep_unique
Oc1ccncc1,1,1.02,1.02,0.0,keep_unique
Cl/C=C\Cl,1,-1.3,-1.3,0.0,keep_unique
CC1CCCC1,1,-3.3,-3.3,0.0,keep_unique
CC(C)CC(C)O,1,-0.8,-0.8,0.0,keep_unique
Cc1ccc2c(c1)C(=O)N(C)c1cc(N)ccc1O2,1,-3.928,-3.928,0.0,keep_unique
CC(C)(C)CO,1,-0.4,-0.4,0.0,keep_unique
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,1,-3.61,-3.61,0.0,keep_unique
Cc1cc(C(=O)NNCc2ccccc2)no1,1,-2.461,-2.461,0.0,keep_unique
C=CC,1,-1.08,-1.08,0.0,keep_unique
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,1,-3.953,-3.953,0.0,keep_unique
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,1,-4.632,-4.632,0.0,keep_unique
O=C1c2ccccc2C(=O)c2ccccc21,1,-5.19,-5.19,0.0,keep_unique
CCCCCCC(C)O,1,-2.09,-2.09,0.0,keep_unique
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,1,-2.281,-2.281,0.0,keep_unique
CCCCc1ccccc1,1,-4.06,-4.06,0.0,keep_unique
O=C1NC(=O)C(=O)N1,1,-0.4,-0.4,0.0,keep_unique
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,1,-6.237,-6.237,0.0,keep_unique
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,1,-3.451,-3.451,0.0,keep_unique
CC(=O)OCC(C)C,1,-1.21,-1.21,0.0,keep_unique
CC(C)C(C)(C)C,1,-4.36,-4.36,0.0,keep_unique
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,1,-7.66,-7.66,0.0,keep_unique
N#Cc1ccccc1C#N,1,-2.38,-2.38,0.0,keep_unique
Cc1cccc([N+](=O)[O-])c1,1,-2.44,-2.44,0.0,keep_unique
FC(F)(F)C(Cl)Br,1,-1.71,-1.71,0.0,keep_unique
CNC(=O)ON=C(SC)C(=O)N(C)C,1,0.106,0.106,0.0,keep_unique
CCSCCSP(=S)(OC)OC,1,-3.091,-3.091,0.0,keep_unique
CCC(C)C,1,-3.18,-3.18,0.0,keep_unique
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,1,-4.522,-4.522,0.0,keep_unique
